sloan_file,css_num_ID,label
spec-2970-54589-0520.fits,1118085063388,RRc
spec-3784-55269-0914.fits,1001056037988,RS CVn
spec-2670-54115-0492.fits,1138036030549,EW
spec-2251-53557-0545.fits,1121112090714,RRc
spec-1654-53498-0542.fits,1126077051169,PCEB
spec-3248-54880-0512.fits,1112053051145,EA
spec-2043-53351-0413.fits,1140006051736,EW
spec-5394-56001-0276.fits,1112065000364,RRc
spec-7611-56946-0893.fits,1118119054436,RRc
spec-1892-53238-0534.fits,1115118006020,EW
spec-2341-53738-0177.fits,1123049047657,EA
spec-4785-55659-0052.fits,1104075014828,RRab
spec-1379-53063-0336.fits,1140058020844,RRc
spec-1206-52670-0115.fits,1126040047017,EA
spec-7627-56933-0348.fits,1118009042312,EW
spec-7605-56949-0358.fits,1118117027365,RRc
spec-2641-54230-0047.fits,1118070013709,RRc
spec-0712-52199-0541.fits,1101019014132,EW
spec-1617-53112-0582.fits,1107061036157,RRc
spec-2380-53759-0136.fits,1135040061480,RRc
spec-2053-53446-0588.fits,1138033012075,EA
spec-2579-54068-0080.fits,1115050015273,RRc
spec-1830-54560-0073.fits,1104080062752,LPV
spec-2651-54507-0504.fits,1123066000520,RRc
spec-4749-55633-0564.fits,1104065038932,EW
spec-2159-54328-0177.fits,1121078009024,RRd
spec-1570-53149-0578.fits,1123083002584,RRc
spec-2669-54086-0281.fits,1109025054648,EW
spec-2510-53877-0265.fits,1123058026460,RRc
spec-8729-57399-0096.fits,1104016010615,EW
spec-2524-54568-0456.fits,1115084021492,EW
spec-3182-54828-0032.fits,1132040012873,EA
spec-7408-56780-0447.fits,1146050002975,RRab
spec-2862-54471-0179.fits,1001062045302,RRc
spec-0470-51929-0006.fits,1001049058618,RRc
spec-0733-52207-0109.fits,1112115007785,RRc
spec-4627-55626-0404.fits,1132051049522,EW
spec-2926-54625-0474.fits,1101071003086,EW
spec-0889-52663-0052.fits,1129037013762,RRc
spec-1904-53682-0465.fits,1101004006530,RRc
spec-3243-54910-0235.fits,1104059003560,RRc
spec-2447-54498-0454.fits,1157043018433,EW
spec-7309-56991-0305.fits,1149030049433,EW
spec-1646-53498-0474.fits,1135066004820,RRc
spec-0692-52201-0077.fits,1001006051468,RRc
spec-2661-54505-0484.fits,1123064053845,RRc
spec-2934-54626-0297.fits,1001079046902,RRab
spec-1289-52734-0001.fits,1143059012208,RRc
spec-0818-52395-0186.fits,1138072014275,RRc
spec-1930-53347-0278.fits,1126042004579,RRd
spec-7161-56625-0740.fits,1007008024748,RRc
spec-2854-54465-0521.fits,1109056031163,EA
spec-4019-55363-0050.fits,1001080044828,RRab
spec-0348-51671-0512.fits,1101089010425,RRc
spec-2489-53857-0260.fits,1123055010056,RRc
spec-1906-53293-0499.fits,1101010009903,RRc
spec-2928-54614-0155.fits,1109073015250,RRc
spec-7656-57338-0218.fits,1126111022089,RRc
spec-2805-54380-0559.fits,1107024020531,RRc
spec-4196-55478-0490.fits,1001116071373,EW
spec-2426-53795-0216.fits,1112046016391,EW
spec-0913-52433-0626.fits,1001074024232,RRd
spec-2699-54414-0343.fits,1121024082487,EW
spec-2284-53708-0270.fits,1121046051973,EW
spec-4862-55685-0406.fits,1104076064755,RRab
spec-1317-52765-0045.fits,1155041055395,RRab
spec-3188-54831-0230.fits,1129039054922,EW
spec-2509-54180-0053.fits,1118061038693,HADS
spec-1350-52786-0592.fits,1138064054442,RRc
spec-7613-56988-0204.fits,1121116060807,RRc
spec-7663-57328-0904.fits,1123002052619,RRc
spec-2724-54616-0002.fits,1107082018525,EW
spec-2615-54483-0351.fits,1121065002515,RRab
spec-0852-52375-0534.fits,1104072065167,RRc
spec-6159-56214-0868.fits,1112126003730,RRc
spec-2508-53875-0513.fits,1118061011058,RRc
spec-1217-52672-0106.fits,1140042042275,RRc
spec-2490-54179-0012.fits,1118058023251,RRc
spec-2854-54465-0576.fits,1109056020816,PCEB
spec-0718-52206-0334.fits,1009117067711,RRab
spec-3254-54889-0099.fits,1112067051066,RRab
spec-3803-55513-0727.fits,1140034040398,RRc
spec-2664-54524-0054.fits,1123067013385,RRab
spec-1056-52764-0327.fits,1138070019892,RRc
spec-8406-57513-0186.fits,1149052054483,RRab
spec-1685-53463-0225.fits,1129078056872,RRd
spec-3313-54999-0488.fits,1109076020045,EW
spec-2459-54339-0533.fits,1126077051169,PCEB
spec-6144-56237-0808.fits,1115123011121,RRc
spec-3667-55186-0238.fits,1135034065733,RRc
spec-3404-54967-0032.fits,1126071042944,EW
spec-0631-52054-0429.fits,1140070077282,RRc
spec-1851-53524-0122.fits,1123079001858,RRc
spec-7592-56947-0772.fits,1121002024674,EW
spec-8126-56956-0469.fits,1004013002115,beta Lyrae
spec-0856-52339-0525.fits,1104075053491,RRc
spec-1831-54557-0303.fits,1104080053658,EW
spec-0346-51693-0587.fits,1101088023476,RRd
spec-2677-54180-0381.fits,1132034023628,EW
spec-7253-56598-0562.fits,1004021007372,EW
spec-2828-54438-0301.fits,1004046034784,EW
spec-2539-53918-0195.fits,1157043042242,RRab
spec-1351-52790-0375.fits,1138064046167,RRc
spec-2267-53713-0109.fits,1115043013657,RRc
spec-0381-51811-0171.fits,1001124047772,RRc
spec-7860-57006-0232.fits,1101009031457,RRc
spec-0526-52312-0333.fits,1104071007206,RS CVn
spec-5456-55980-0392.fits,1109076047530,PCEB
spec-7572-56944-0921.fits,1118114065419,EW
spec-2314-53712-0606.fits,1107008048804,RRc
spec-3227-54877-0331.fits,1129037007992,EA
spec-2244-53795-0325.fits,1126065043884,RRc
spec-1703-53799-0011.fits,1109075045016,RRc
spec-1569-53168-0492.fits,1121085032995,RRc
spec-2459-54544-0154.fits,1126077024700,RRc
spec-1502-53741-0183.fits,1001009032804,EW
spec-3214-54866-0227.fits,1112064002570,RRc
spec-1892-53238-0036.fits,1112120051694,RRc
spec-2274-53726-0215.fits,1115044022590,EW
spec-3406-54970-0527.fits,1140062065066,RRc
spec-0845-52381-0244.fits,1104067021638,RRc
spec-1382-53115-0192.fits,1138063003543,EW
spec-2312-53709-0110.fits,1107004030013,EW
spec-2214-53794-0076.fits,1126055013875,RRc
spec-0594-52027-0588.fits,1104085014405,RRc
spec-0584-52049-0042.fits,1104078004803,RRc
spec-1197-52668-0419.fits,1135038054069,RRc
spec-3192-54829-0009.fits,1112050053299,EW
spec-7682-57415-0600.fits,1126007022485,EW
spec-3151-54804-0571.fits,1107051057669,RRc
spec-1916-53269-0132.fits,1007110101422,EW
spec-2852-54468-0140.fits,1001054048479,EW
spec-2320-54653-0172.fits,1007114035898,EA
spec-2619-54506-0305.fits,1118069048173,RRc
spec-3226-54857-0003.fits,1118043022799,EW
spec-0850-52338-0456.fits,1104071058613,RRab
spec-7286-57096-0792.fits,1155031020831,EW
spec-0402-51793-0466.fits,1101010003368,RRab
spec-1847-54176-0380.fits,1129073021327,RRd
spec-2372-53768-0280.fits,1118052038551,HADS
spec-0835-52326-0508.fits,1104061042308,EW
spec-2779-54540-0216.fits,1115078043373,RRc
spec-2264-53682-0469.fits,1115041014826,EW
spec-2490-54179-0052.fits,1118058029509,RRc
spec-0893-52589-0350.fits,1138036033670,RRc
spec-2621-54380-0121.fits,1129108039172,RRc
spec-2265-53674-0035.fits,1112043029719,RRc
spec-0635-52145-0240.fits,1007110056735,RRc
spec-1693-53446-0607.fits,1126083029400,RRc
spec-1801-54156-0118.fits,1107073026428,RRc
spec-2356-53786-0274.fits,1126052043507,HADS
spec-2227-53820-0050.fits,1126059021003,RRc
spec-2769-54527-0297.fits,1121070027601,RRc
spec-3183-54833-0620.fits,1101018014650,EW
spec-2297-53738-0532.fits,1126048043806,RRc
spec-1579-53473-0022.fits,1129076044943,RRc
spec-0535-51999-0175.fits,1101078049648,RRab
spec-2928-54614-0400.fits,1109073021193,RRc
spec-0308-51662-0503.fits,1101079015494,RRab
spec-3109-54833-0512.fits,1009007031972,RRc
spec-4752-55653-0396.fits,1101067027214,RRc
spec-7661-57286-0614.fits,1123002040706,EW
spec-2294-53733-0449.fits,1126047025412,RRc
spec-3242-54889-0186.fits,1104059004860,EW
spec-3226-54857-0111.fits,1118043041717,EA
spec-1998-53433-0402.fits,1138046036989,RRc
spec-7319-56962-0035.fits,1149032003220,EW
spec-1916-53269-0466.fits,1004111003208,RRc
spec-1854-53566-0455.fits,1121083041159,RRc
spec-7832-56904-0434.fits,1001013006212,RRc
spec-2868-54451-0311.fits,1118054017442,PCEB
spec-1264-52707-0439.fits,1123040018101,RRc
spec-2945-54505-0570.fits,1109043070886,EW
spec-6683-56416-0742.fits,1152041036736,RRab
spec-1880-53262-0537.fits,1138103023405,EW
spec-2794-54537-0497.fits,1118080029002,EA
spec-7044-56591-0550.fits,1004006032034,RRc
spec-3467-54999-0190.fits,1138070019892,RRc
spec-0302-51688-0512.fits,1101076002017,RRab
spec-3331-54977-0092.fits,1146046031180,RRc
spec-1095-52521-0200.fits,1001125054600,EW
spec-2568-54153-0398.fits,1101066002206,RRc
spec-2371-53762-0261.fits,1118051030656,RRc
spec-2745-54231-0585.fits,1115074043877,RRc
spec-0982-52466-0098.fits,1001112106330,RRc
spec-1253-52974-0125.fits,1132020040615,EW
spec-1254-52972-0492.fits,1126021023069,EW
spec-1275-52996-0478.fits,1138041011140,RRc
spec-0273-51957-0523.fits,1101057020754,RRc
spec-0699-52202-0284.fits,1001010039266,RRc
spec-0616-52442-0338.fits,1155050034652,RRc
spec-0508-52366-0021.fits,1101060040090,RRc
spec-2581-54085-0558.fits,1115051040175,RRc
spec-2287-53705-0110.fits,1123046001986,RRc
spec-1401-53144-0209.fits,1135069018451,RRc
spec-3388-54947-0449.fits,1112079005103,RS CVn
spec-2032-53815-0478.fits,1138057020212,RRc
spec-0476-52027-0543.fits,1101052003033,RRab
spec-4422-55533-0708.fits,1107009026750,RRab
spec-2606-54154-0528.fits,1118070019583,RRc
spec-0437-51869-0460.fits,1143032029172,EA
spec-0839-52373-0519.fits,1104063049007,RRc
spec-5412-55981-0276.fits,1112068015221,RRc
spec-3962-55660-0746.fits,1123075008743,RRc
spec-2714-54208-0059.fits,1118041009616,RRab
spec-3130-54740-0574.fits,1115123033778,EW
spec-2284-53708-0498.fits,1121046060015,RRc
spec-1774-53759-0104.fits,1112071051723,RRc
spec-2311-54331-0243.fits,1009126007094,EW
spec-1341-52786-0336.fits,1132077048155,EW
spec-1973-53432-0407.fits,1138046018418,RRab
spec-2175-54612-0369.fits,1107085034770,RRc
spec-4257-55480-0784.fits,1104016015761,RRc
spec-3193-54830-0043.fits,1143040031068,RRc
spec-1474-52933-0256.fits,1001118045029,RRc
spec-0554-52000-0115.fits,1152032046173,RRc
spec-3265-54888-0449.fits,1143038036215,RRc
spec-7624-57039-0887.fits,1121006021961,EW
spec-2175-54612-0105.fits,1104087075410,RRc
spec-0997-52734-0197.fits,1107055015230,EW
spec-1255-52962-0003.fits,1123023058398,RS CVn
spec-2222-53799-0009.fits,1129056014961,RRc
spec-1989-53772-0236.fits,1138055018734,RRc
spec-0928-52578-0338.fits,1126038020085,RRab
spec-2796-54629-0397.fits,1112089048349,EW
spec-2034-53466-0568.fits,1135050041967,RRc
spec-2852-54468-0438.fits,1101054003253,EW
spec-2808-54524-0134.fits,1126083079125,EW
spec-1711-53535-0562.fits,1109078066009,RRab
spec-3388-54947-0371.fits,1109079059668,RRc
spec-3122-54821-0495.fits,1009013047085,EW
spec-3210-54876-0549.fits,1132014041253,EW
spec-1740-53050-0515.fits,1109050052423,RRc
spec-0334-51993-0109.fits,1004067056763,RRc
spec-2099-53469-0067.fits,1132056056080,RRd
spec-3112-54802-0190.fits,1001006051468,RRc
spec-3290-54941-0248.fits,1121086039946,RRc
spec-3227-54864-0249.fits,1126038048573,EW
spec-2178-54629-0294.fits,1104086011885,RRc
spec-3858-55273-0944.fits,1135063024139,RRab
spec-7609-56959-0800.fits,1121116051025,EW
spec-7046-56568-0224.fits,1004008005036,EW
spec-0617-52072-0338.fits,1157047015961,RRab
spec-4034-55635-0914.fits,1101076022222,RRc
spec-2898-54567-0004.fits,1149047017261,EW
spec-1806-53559-0569.fits,1109074029484,RRc
spec-3288-54908-0014.fits,1149059048393,RRab
spec-0393-51794-0429.fits,1101004006530,RRc
spec-8286-57062-0208.fits,1143040023502,EW
spec-1116-52932-0129.fits,1001111080834,RRc
spec-1289-52734-0539.fits,1143059056768,RRc
spec-2125-53795-0422.fits,1132065014448,RRc
spec-7624-57039-0346.fits,1121006005770,EW
spec-7332-56683-0775.fits,1101011001466,EW
spec-0273-51957-0165.fits,1001057050628,EW
spec-0940-52670-0601.fits,1143039015331,RRc
spec-4361-55831-0229.fits,1001124005734,RRc
spec-1908-53239-0299.fits,1001111085830,EW
spec-1084-52591-0171.fits,1001005047329,EW
spec-0836-52376-0465.fits,1104061041944,RRab
spec-0634-52164-0457.fits,1004111041108,RRc
spec-2851-54485-0609.fits,1101011025752,RRc
spec-6421-56274-0042.fits,1121059050103,RRc
spec-1771-53498-0549.fits,1115068021974,RRc
spec-4023-55328-0106.fits,1001080014824,RRab
spec-1521-52945-0605.fits,1101115040079,RRc
spec-7842-56899-0524.fits,1101009052642,RRc
spec-3467-54999-0542.fits,1140067002002,RRc
spec-2908-54611-0470.fits,1109077006955,EW
spec-3250-54883-0306.fits,1123052013196,EA
spec-2645-54477-0159.fits,1121063051876,RRc
spec-2888-54529-0531.fits,1104048035338,RRc
spec-2794-54537-0198.fits,1118079024972,RRc
spec-2612-54480-0021.fits,1118065050344,RRc
spec-0520-52288-0077.fits,1101068047136,RRc
spec-7885-57336-0382.fits,1004012022947,EW
spec-2046-53327-0289.fits,1121011037933,RRc
spec-2232-53827-0584.fits,1129059046968,PCEB
spec-2202-53566-0129.fits,1112087080187,RS CVn
spec-0914-52721-0293.fits,1004074064126,RRab
spec-3210-54876-0355.fits,1132013046370,EW
spec-1046-52460-0587.fits,1149053058349,EW
spec-0631-52054-0130.fits,1140070031423,RRc
spec-3846-55327-0552.fits,1101066018482,RRc
spec-0538-52029-0403.fits,1104080000541,RRab
spec-1808-54176-0211.fits,1107075004857,RRc
spec-4835-55688-0088.fits,1104069044574,RRc
spec-1714-53521-0557.fits,1112079020088,EW
spec-1220-52723-0215.fits,1109059002652,RRc
spec-3166-54830-0606.fits,1129038066365,RRc
spec-1231-52725-0350.fits,1109066042458,RRab
spec-1510-52992-0277.fits,1001014055307,EW
spec-2040-53384-0588.fits,1126007014386,EW
spec-1732-53501-0334.fits,1107087085205,RRc
spec-2247-53857-0517.fits,1143069017232,RRc
spec-3189-54833-0249.fits,1115045006102,EW
spec-1152-52941-0611.fits,1101117015168,RRab
spec-2277-53705-0202.fits,1118045033791,RRc
spec-7587-57297-0406.fits,1121115045075,EW
spec-1278-52735-0132.fits,1149046020598,RRc
spec-2933-54617-0135.fits,1107077045506,RRab
spec-2653-54230-0469.fits,1121069045858,RRc
spec-2930-54589-0310.fits,1118071036302,RRc
spec-3146-54773-0497.fits,1101119005077,RRd
spec-1252-52970-0255.fits,1129021065687,EA
spec-0652-52138-0218.fits,1009002008720,RRc
spec-7607-56902-0942.fits,1121118013798,EW
spec-0854-52373-0288.fits,1104073023601,LPV
spec-2963-54589-0164.fits,1109069027000,RRc
spec-1521-52945-0449.fits,1101115031596,RRab
spec-0374-51791-0197.fits,1001119052209,RRc
spec-0313-51673-0312.fits,1101082000375,RRab
spec-3192-54829-0269.fits,1115049006461,EW
spec-2510-53877-0511.fits,1126058010234,EA
spec-2903-54581-0477.fits,1109073022573,EA
spec-0921-52380-0188.fits,1001080010709,EW
spec-1063-52591-0340.fits,1101019017048,EW
spec-2212-53789-0331.fits,1126054032237,RRc
spec-1950-53436-0321.fits,1129047049774,RRc
spec-2801-54331-0574.fits,1126001006365,EW
spec-4440-55539-0548.fits,1135034036005,RRc
spec-7626-56934-0390.fits,1118010030098,EW
spec-2550-54206-0500.fits,1163042029862,RRab
spec-0364-52000-0188.fits,1001088083717,RRc
spec-0644-52173-0440.fits,1007116027168,RRc
spec-2024-53503-0419.fits,1132064031192,RRc
spec-5704-56187-0095.fits,1112006054688,RRc
spec-1716-53827-0399.fits,1112079037406,RRc
spec-1684-53239-0255.fits,1132075041185,RRc
spec-3298-54924-0589.fits,1107087022446,RS CVn
spec-1916-53269-0128.fits,1007111072670,RRc
spec-0490-51929-0124.fits,1166026007790,RRab
spec-1961-53299-0566.fits,1101116067268,EW
spec-1729-53858-0269.fits,1107085031612,RRc
spec-2045-53350-0605.fits,1101011025752,RRc
spec-0814-52355-0076.fits,1143065064326,RRc
spec-7822-57041-0316.fits,1001015032026,EW
spec-0521-52326-0477.fits,1104068001258,RRc
spec-8732-57418-0988.fits,1104014034568,EW
spec-2004-53737-0004.fits,1132057008462,RRc
spec-3290-54941-0415.fits,1123084021756,EA
spec-1327-52781-0369.fits,1152050056953,RRc
spec-3225-54853-0424.fits,1143031037790,EW
spec-3162-54800-0027.fits,1118042037644,RS CVn
spec-0507-52353-0518.fits,1101058052587,RRab
spec-0411-51873-0122.fits,1001017030283,RRc
spec-0910-52377-0513.fits,1001073016492,EW
spec-2290-53727-0617.fits,1123047002476,RRc
spec-1244-52674-0325.fits,1101030013951,RS CVn
spec-3137-54730-0509.fits,1012107058169,RRc
spec-2848-54453-0079.fits,1018004021965,RRd
spec-1794-54504-0507.fits,1107070048913,RRd
spec-1475-52903-0287.fits,1001118043448,EW
spec-2247-53857-0043.fits,1140072048063,beta Lyrae
spec-1392-52822-0522.fits,1129076001890,RRc
spec-8862-57461-0823.fits,1138041038139,RRab
spec-2792-54556-0227.fits,1118078050871,RRc
spec-2013-53818-0482.fits,1132057026252,HADS
spec-3251-54882-0192.fits,1123053004890,RRc
spec-8292-57373-0263.fits,1140034040739,EA
spec-8172-57423-0522.fits,1155035027979,RRab
spec-2674-54097-0268.fits,1138036014611,EW
spec-3128-54776-0592.fits,1112120059936,EW
spec-0301-51641-0167.fits,1001075053909,RRab
spec-4783-55652-0832.fits,1104076064755,RRab
spec-3196-54834-0474.fits,1115050015273,RRc
spec-0301-51942-0335.fits,1101075016366,RRc
spec-2170-53875-0120.fits,1118082021011,RRc
spec-0606-52365-0074.fits,1160040026257,RRab
spec-3679-55209-0958.fits,1152028042196,RRc
spec-1150-52644-0421.fits,1135035037962,RRc
spec-0331-52368-0352.fits,1001064015151,EA
spec-2205-53793-0322.fits,1121082056308,RRab
spec-7637-56933-0174.fits,1121010050557,EW
spec-1907-53315-0475.fits,1101010001294,EW
spec-3661-55212-0598.fits,1138033064612,RRc
spec-1810-53794-0295.fits,1107075061131,RRab
spec-0828-52317-0456.fits,1140036007221,EW
spec-2253-54551-0212.fits,1132081051591,EW
spec-1653-53534-0045.fits,1126077047511,RRab
spec-0271-51883-0055.fits,1001056037988,RS CVn
spec-2056-53463-0254.fits,1107043033010,RRab
spec-2650-54505-0013.fits,1121067028793,RRc
spec-1985-53431-0087.fits,1138055053324,RRc
spec-3172-54863-0488.fits,1121063019193,EW
spec-0282-51658-0136.fits,1001062034278,RRc
spec-5410-56016-0652.fits,1115066003383,RRc
spec-2183-53536-0444.fits,1126086031105,RRc
spec-1379-53084-0329.fits,1140058020844,RRc
spec-0359-51821-0623.fits,1155056003202,RRc
spec-2046-53327-0088.fits,1121011037785,EW
spec-7237-56662-0142.fits,1004013002272,EA
spec-7605-56949-0400.fits,1118117025141,EW
spec-3130-54740-0190.fits,1115123011121,RRc
spec-1522-52932-0456.fits,1101114027019,RRc
spec-8366-57432-0102.fits,1140046021471,EW
spec-0541-51959-0395.fits,1132035057907,EA
spec-0333-52313-0024.fits,1004067055061,RRc
spec-2354-53799-0187.fits,1129050024131,RRc
spec-0935-52643-0071.fits,1135040061480,RRc
spec-5391-56000-0032.fits,1109065021172,RRc
spec-7675-57327-0716.fits,1123005060732,EW
spec-8186-57452-0300.fits,1155033043032,RRc
spec-3480-54999-0572.fits,1132078039415,EW
spec-7842-56899-0093.fits,1101010021310,RRd
spec-2168-53886-0027.fits,1121080001045,RRc
spec-1961-53299-0321.fits,1101115033488,RRc
spec-8491-57488-0785.fits,1146056045260,EW
spec-1083-52520-0031.fits,1001006051153,RRab
spec-1824-53491-0632.fits,1107076023980,RRc
spec-2615-54483-0223.fits,1118066050705,RRc
spec-2255-53565-0033.fits,1135075074267,EW
spec-1201-52674-0425.fits,1143037010295,EW
spec-2666-54230-0576.fits,1123068035825,EA
spec-2570-54081-0561.fits,1109044015114,RRc
spec-0915-52443-0558.fits,1001076023506,RRc
spec-2159-54328-0414.fits,1121078030084,RRc
spec-1350-52786-0376.fits,1138063059791,RRc
spec-1801-54156-0303.fits,1107072030392,RRc
spec-3132-54746-0035.fits,1115005009204,RRc
spec-0273-51957-0217.fits,1001057044089,RRc
spec-0712-52199-0258.fits,1001018044133,EA
spec-3142-54735-0361.fits,1101126024424,EW
spec-7833-57286-0301.fits,1101012031477,EW
spec-7318-56990-0374.fits,1146032056130,EW
spec-2174-53521-0626.fits,1138072013029,RRc
spec-0625-52145-0529.fits,1149059048393,RRab
spec-3252-54893-0248.fits,1104066028931,EW
spec-2370-53764-0318.fits,1118051016242,RRc
spec-2929-54616-0157.fits,1126067055392,EW
spec-0310-51990-0081.fits,1001081046772,RRab
spec-2060-53388-0621.fits,1126007025114,EW
spec-3121-54762-0367.fits,1112021035439,EW
spec-0755-52235-0301.fits,1132036001388,EW
spec-2379-53762-0562.fits,1126013013473,EW
spec-1916-53269-0450.fits,1004111008566,EA
spec-7253-56598-0811.fits,1004022001287,RRab
spec-0371-52078-0598.fits,1101117009340,EA
spec-2570-54081-0598.fits,1107044081487,EW
spec-1714-53521-0081.fits,1109079059668,RRc
spec-0741-52261-0274.fits,1112121056556,RRc
spec-0708-52175-0448.fits,1101016018399,PCEB
spec-3158-54794-0152.fits,1126013045487,EA
spec-0339-51692-0412.fits,1001070034016,RRab
spec-4834-55685-0646.fits,1107067014811,RRab
spec-1852-53534-0616.fits,1123080020262,RRc
spec-2492-54178-0345.fits,1121057045283,RRd
spec-4864-55680-0052.fits,1104075061770,RRab
spec-4013-55629-0334.fits,1101081028884,RRab
spec-1050-52721-0074.fits,1146058012723,EW
spec-2787-54552-0102.fits,1121073023831,RRc
spec-0588-52045-0344.fits,1104079037403,RRc
spec-8280-57061-0406.fits,1143034007848,EW
spec-4854-55685-0340.fits,1107058001327,RRc
spec-5882-56029-0518.fits,1118052050351,RRab
spec-2476-53826-0406.fits,1118068026495,RRc
spec-3317-54908-0292.fits,1121048001114,RRc
spec-7575-56947-0144.fits,1121112022639,EW
spec-1320-52759-0218.fits,1155043046504,RRab
spec-0523-52026-0110.fits,1101070041853,RRc
spec-0993-52710-0344.fits,1107051014106,RRc
spec-2353-53794-0061.fits,1126051029710,RRab
spec-1576-53496-0517.fits,1126080046904,RRc
spec-0885-52379-0223.fits,1152043032645,EW
spec-7449-56740-0500.fits,1146036034729,RRc
spec-3173-54849-0070.fits,1149043017639,RRc
spec-1338-52765-0056.fits,1135073035685,RRc
spec-4078-55358-0250.fits,1104114058241,RRc
spec-2309-54441-0217.fits,1009118051615,RRc
spec-2210-53535-0335.fits,1112088073593,RRc
spec-7256-56658-0152.fits,1107012016394,RRc
spec-1920-53314-0303.fits,1118040023510,EW
spec-5800-56279-0999.fits,1129048040859,RRab
spec-0469-51913-0561.fits,1101049055647,EW
spec-2043-53351-0424.fits,1140006005645,RRc
spec-1285-52723-0586.fits,1146053041920,RRab
spec-1812-53795-0399.fits,1109077003814,RRc
spec-2953-54560-0048.fits,1101083032428,RRc
spec-0480-51989-0083.fits,1101053015644,RRc
spec-1178-52825-0008.fits,1009116066707,RRab
spec-6410-56336-0146.fits,1126057020085,LPV
spec-2053-53446-0100.fits,1135034049166,EW
spec-0665-52168-0410.fits,1007010006384,RRab
spec-8731-57416-0612.fits,1104014029251,RRc
spec-5421-55980-0386.fits,1109070019023,RRc
spec-2247-54169-0058.fits,1140072048063,beta Lyrae
spec-4837-55707-0008.fits,1107073008157,RRc
spec-3606-55182-0376.fits,1001010040054,RRd
spec-3226-54857-0035.fits,1118043029713,EW
spec-2020-53431-0110.fits,1132059054604,EW
spec-1916-53269-0490.fits,1007110105498,RRc
spec-0575-52319-0221.fits,1104056019915,RRc
spec-2973-54591-0110.fits,1132080068611,RRc
spec-7414-56748-0342.fits,1146050007315,RRab
spec-3320-54912-0117.fits,1152034002850,RRc
spec-3313-54999-0254.fits,1107076039309,EW
spec-1391-52817-0174.fits,1126078063009,RRc
spec-2949-54557-0553.fits,1126081048850,RRc
spec-1056-52764-0514.fits,1138070006753,RRc
spec-2322-53727-0011.fits,1104017050405,RRab
spec-2167-53889-0190.fits,1118081030295,RRc
spec-4364-55855-0202.fits,1004122053948,RRc
spec-3185-54829-0534.fits,1007017032202,EA
spec-2941-54507-0226.fits,1135033085416,EW
spec-0726-52226-0118.fits,1009123031172,RRab
spec-2174-53521-0520.fits,1138072004400,EA
spec-1353-53083-0019.fits,1135068032906,RRc
spec-3227-54864-0513.fits,1126039067000,EA
spec-1799-53556-0542.fits,1107072039739,RS CVn
spec-3933-55335-0224.fits,1115081042682,RRc
spec-3157-54802-0298.fits,1007022039331,EW
spec-1419-53144-0446.fits,1132074061093,EW
spec-3687-55269-0512.fits,1149029009154,RRc
spec-1234-52724-0161.fits,1107052040362,EW
spec-0952-52409-0503.fits,1160032014783,RRab
spec-1612-53149-0327.fits,1112064042374,RRc
spec-1773-53112-0187.fits,1115069006930,RRc
spec-2233-53845-0292.fits,1126060025363,RRc
spec-2350-53765-0544.fits,1126051034040,RRd
spec-0912-52427-0341.fits,1001073020257,RRc
spec-2253-54551-0552.fits,1132081094181,RRc
spec-7672-57339-0334.fits,1123004020159,EW
spec-0592-52025-0399.fits,1104082030864,RRc
spec-0814-52355-0599.fits,1143065072518,RRc
spec-0881-52368-0552.fits,1152041036736,RRab
spec-1961-53299-0123.fits,1001115055427,RRc
spec-8292-57373-0671.fits,1140034063777,EW
spec-7825-57030-0745.fits,1101015018333,EW
spec-2212-53789-0518.fits,1126054025430,RRab
spec-2057-53816-0388.fits,1101044033812,EA
spec-3241-54884-0051.fits,1123013003160,EW
spec-1233-52734-0098.fits,1109067008382,EA_UP
spec-0437-51876-0383.fits,1143032020847,RRd
spec-0947-52411-0259.fits,1155033039654,RRc
spec-2862-54471-0531.fits,1101062012928,RRab
spec-2867-54479-0161.fits,1001054057179,EW
spec-3368-54954-0112.fits,1140056031299,EW
spec-7858-57281-0220.fits,1101006027263,RRab
spec-2053-53446-0355.fits,1138032006925,EW
spec-3459-55007-0430.fits,1132075030539,EW
spec-2972-54586-0590.fits,1135077058584,RRc
spec-3151-54804-0138.fits,1107051026984,RRc
spec-2857-54453-0206.fits,1118058023251,RRc
spec-1048-52736-0273.fits,1146056054095,RRab
spec-2600-54243-0601.fits,1118066034868,RRc
spec-1192-52649-0069.fits,1104049050209,EA
spec-3176-54832-0369.fits,1155034006897,RRc
spec-1986-53475-0385.fits,1140051022530,RRc
spec-1370-53090-0463.fits,1146046006614,RRc
spec-1693-53446-0258.fits,1123084066380,RRc
spec-2518-54243-0512.fits,1115082046920,RRc
spec-3373-54940-0612.fits,1123044025846,RRc
spec-1143-52619-0524.fits,1101120028380,EW
spec-1646-53498-0600.fits,1135066008555,EW
spec-3227-54893-0251.fits,1126038048573,EW
spec-6466-56310-0366.fits,1123050037283,RRab
spec-1804-53886-0544.fits,1109073034315,RRc
spec-0723-52201-0439.fits,1009121048430,EW
spec-1840-53472-0534.fits,1135064013174,RRc
spec-1600-53090-0636.fits,1112057009800,RRc
spec-1251-52964-0443.fits,1129021068075,EA
spec-0852-52375-0594.fits,1104073057535,RRc
spec-2807-54433-0556.fits,1004046053200,RRc
spec-2401-53768-0153.fits,1129045044841,RRab
